  -2.9133688e-02  -2.9133536e-02  -2.9133354e-02  -2.9133134e-02  -2.9132871e-02  -2.9132554e-02  -2.9132174e-02  -2.9131717e-02  -2.9131167e-02  -2.9130507e-02  -2.9129714e-02  -2.9128760e-02  -2.9127615e-02  -2.9126238e-02  -2.9124584e-02  -2.9122596e-02  -2.9120208e-02  -2.9117338e-02  -2.9113889e-02  -2.9109744e-02  -2.9104764e-02  -2.9098780e-02  -2.9091589e-02  -2.9082948e-02  -2.9072565e-02  -2.9060088e-02  -2.9045095e-02  -2.9027079e-02  -2.9005431e-02  -2.8979417e-02  -2.8948158e-02  -2.8910596e-02  -2.8865460e-02  -2.8811224e-02  -2.8746054e-02  -2.8667745e-02  -2.8573650e-02  -2.8460589e-02  -2.8324743e-02  -2.8161525e-02  -2.7965430e-02  -2.7729850e-02  -2.7446857e-02  -2.7106949e-02  -2.6698740e-02  -2.6208602e-02  -2.5620249e-02  -2.4914255e-02  -2.4067501e-02  -2.3052582e-02  -2.1837170e-02  -2.0383425e-02  -1.8647583e-02  -1.6580137e-02  -1.4127409e-02  -1.1235426e-02  -7.8567403e-03  -3.9667399e-03   0.0000000e+00   3.9667399e-03
  -2.8569150e-02  -2.8569001e-02  -2.8568822e-02  -2.8568607e-02  -2.8568349e-02  -2.8568038e-02  -2.8567665e-02  -2.8567217e-02  -2.8566678e-02  -2.8566031e-02  -2.8565253e-02  -2.8564318e-02  -2.8563195e-02  -2.8561845e-02  -2.8560223e-02  -2.8558273e-02  -2.8555931e-02  -2.8553117e-02  -2.8549734e-02  -2.8545670e-02  -2.8540787e-02  -2.8534919e-02  -2.8527867e-02  -2.8519394e-02  -2.8509211e-02  -2.8496976e-02  -2.8482274e-02  -2.8464607e-02  -2.8443378e-02  -2.8417868e-02  -2.8387215e-02  -2.8350381e-02  -2.8306120e-02  -2.8252935e-02  -2.8189027e-02  -2.8112236e-02  -2.8019964e-02  -2.7909094e-02  -2.7775880e-02  -2.7615825e-02  -2.7423529e-02  -2.7192513e-02  -2.6915004e-02  -2.6581681e-02  -2.6181380e-02  -2.5700738e-02  -2.5123783e-02  -2.4431465e-02  -2.3601114e-02  -2.2605853e-02  -2.1413983e-02  -1.9988390e-02  -1.8286126e-02  -1.6258476e-02  -1.3852254e-02  -1.1013525e-02  -7.6952412e-03  -3.8757018e-03   0.0000000e+00   3.8757018e-03
  -2.8013158e-02  -2.8013012e-02  -2.8012836e-02  -2.8012626e-02  -2.8012372e-02  -2.8012068e-02  -2.8011702e-02  -2.8011262e-02  -2.8010734e-02  -2.8010099e-02  -2.8009336e-02  -2.8008420e-02  -2.8007318e-02  -2.8005995e-02  -2.8004404e-02  -2.8002493e-02  -2.8000196e-02  -2.7997437e-02  -2.7994120e-02  -2.7990135e-02  -2.7985347e-02  -2.7979593e-02  -2.7972678e-02  -2.7964370e-02  -2.7954386e-02  -2.7942389e-02  -2.7927973e-02  -2.7910650e-02  -2.7889833e-02  -2.7864820e-02  -2.7834763e-02  -2.7798646e-02  -2.7755246e-02  -2.7703097e-02  -2.7640433e-02  -2.7565135e-02  -2.7474659e-02  -2.7365947e-02  -2.7235325e-02  -2.7078385e-02  -2.6889831e-02  -2.6663310e-02  -2.6391201e-02  -2.6064364e-02  -2.5671852e-02  -2.5200561e-02  -2.4634832e-02  -2.3955984e-02  -2.3141786e-02  -2.2165887e-02  -2.0997202e-02  -1.9599338e-02  -1.7930170e-02  -1.5941850e-02  -1.3581907e-02  -1.0796731e-02  -7.5395768e-03  -3.7905936e-03   0.0000000e+00   3.7905936e-03
  -2.7465582e-02  -2.7465439e-02  -2.7465267e-02  -2.7465060e-02  -2.7464812e-02  -2.7464514e-02  -2.7464155e-02  -2.7463724e-02  -2.7463206e-02  -2.7462583e-02  -2.7461836e-02  -2.7460937e-02  -2.7459857e-02  -2.7458559e-02  -2.7457000e-02  -2.7455126e-02  -2.7452874e-02  -2.7450168e-02  -2.7446917e-02  -2.7443010e-02  -2.7438315e-02  -2.7432673e-02  -2.7425894e-02  -2.7417748e-02  -2.7407959e-02  -2.7396196e-02  -2.7382062e-02  -2.7365078e-02  -2.7344669e-02  -2.7320144e-02  -2.7290675e-02  -2.7255263e-02  -2.7212712e-02  -2.7161582e-02  -2.7100143e-02  -2.7026317e-02  -2.6937610e-02  -2.6831022e-02  -2.6702953e-02  -2.6549080e-02  -2.6364212e-02  -2.6142119e-02  -2.5875327e-02  -2.5554878e-02  -2.5170037e-02  -2.4707957e-02  -2.4153283e-02  -2.3487700e-02  -2.2689412e-02  -2.1732582e-02  -2.0586731e-02  -1.9216178e-02  -1.7579615e-02  -1.5630092e-02  -1.3315982e-02  -1.0584237e-02  -7.3884492e-03  -3.7099247e-03   0.0000000e+00   3.7099247e-03
  -2.6926296e-02  -2.6926156e-02  -2.6925987e-02  -2.6925784e-02  -2.6925541e-02  -2.6925248e-02  -2.6924896e-02  -2.6924474e-02  -2.6923966e-02  -2.6923356e-02  -2.6922623e-02  -2.6921742e-02  -2.6920683e-02  -2.6919411e-02  -2.6917882e-02  -2.6916045e-02  -2.6913837e-02  -2.6911184e-02  -2.6907997e-02  -2.6904166e-02  -2.6899564e-02  -2.6894033e-02  -2.6887387e-02  -2.6879401e-02  -2.6869804e-02  -2.6858272e-02  -2.6844416e-02  -2.6827765e-02  -2.6807756e-02  -2.6783713e-02  -2.6754823e-02  -2.6720107e-02  -2.6678391e-02  -2.6628264e-02  -2.6568031e-02  -2.6495655e-02  -2.6408690e-02  -2.6304195e-02  -2.6178641e-02  -2.6027789e-02  -2.5846550e-02  -2.5628817e-02  -2.5367263e-02  -2.5053105e-02  -2.4675819e-02  -2.4222809e-02  -2.3679024e-02  -2.3026505e-02  -2.2243887e-02  -2.1305836e-02  -2.0182474e-02  -1.8838818e-02  -1.7234371e-02  -1.5323086e-02  -1.3054253e-02  -1.0375548e-02  -7.2409978e-03  -3.6326393e-03   0.0000000e+00   3.6326393e-03
  -2.6395173e-02  -2.6395035e-02  -2.6394870e-02  -2.6394671e-02  -2.6394433e-02  -2.6394146e-02  -2.6393801e-02  -2.6393387e-02  -2.6392889e-02  -2.6392291e-02  -2.6391572e-02  -2.6390709e-02  -2.6389671e-02  -2.6388424e-02  -2.6386925e-02  -2.6385124e-02  -2.6382960e-02  -2.6380360e-02  -2.6377235e-02  -2.6373480e-02  -2.6368968e-02  -2.6363546e-02  -2.6357031e-02  -2.6349203e-02  -2.6339795e-02  -2.6328491e-02  -2.6314908e-02  -2.6298585e-02  -2.6278972e-02  -2.6255403e-02  -2.6227082e-02  -2.6193051e-02  -2.6152158e-02  -2.6103020e-02  -2.6043975e-02  -2.5973027e-02  -2.5887776e-02  -2.5785342e-02  -2.5662265e-02  -2.5514388e-02  -2.5336724e-02  -2.5123285e-02  -2.4866890e-02  -2.4558928e-02  -2.4189082e-02  -2.3745006e-02  -2.3211944e-02  -2.2572292e-02  -2.1805105e-02  -2.0885551e-02  -1.9784337e-02  -1.8467172e-02  -1.6894356e-02  -1.5020742e-02  -1.2796571e-02  -1.0170352e-02  -7.0966544e-03  -3.5579963e-03   0.0000000e+00   3.5579963e-03
  -2.5872090e-02  -2.5871955e-02  -2.5871793e-02  -2.5871599e-02  -2.5871365e-02  -2.5871083e-02  -2.5870746e-02  -2.5870340e-02  -2.5869852e-02  -2.5869265e-02  -2.5868561e-02  -2.5867714e-02  -2.5866697e-02  -2.5865474e-02  -2.5864006e-02  -2.5862240e-02  -2.5860119e-02  -2.5857570e-02  -2.5854508e-02  -2.5850827e-02  -2.5846405e-02  -2.5841090e-02  -2.5834704e-02  -2.5827031e-02  -2.5817810e-02  -2.5806730e-02  -2.5793416e-02  -2.5777417e-02  -2.5758192e-02  -2.5735090e-02  -2.5707330e-02  -2.5673973e-02  -2.5633891e-02  -2.5585727e-02  -2.5527852e-02  -2.5458310e-02  -2.5374749e-02  -2.5274344e-02  -2.5153706e-02  -2.5008759e-02  -2.4834615e-02  -2.4625406e-02  -2.4374091e-02  -2.4072231e-02  -2.3709713e-02  -2.3274436e-02  -2.2751935e-02  -2.2124955e-02  -2.1372967e-02  -2.0471627e-02  -1.9392227e-02  -1.8101152e-02  -1.6559489e-02  -1.4722983e-02  -1.2542834e-02  -9.9684525e-03  -6.9550442e-03  -3.4854782e-03   0.0000000e+00   3.4854782e-03
  -2.5356926e-02  -2.5356794e-02  -2.5356635e-02  -2.5356444e-02  -2.5356215e-02  -2.5355939e-02  -2.5355608e-02  -2.5355210e-02  -2.5354732e-02  -2.5354157e-02  -2.5353467e-02  -2.5352637e-02  -2.5351640e-02  -2.5350442e-02  -2.5349002e-02  -2.5347272e-02  -2.5345193e-02  -2.5342695e-02  -2.5339693e-02  -2.5336086e-02  -2.5331752e-02  -2.5326543e-02  -2.5320284e-02  -2.5312764e-02  -2.5303726e-02  -2.5292867e-02  -2.5279818e-02  -2.5264137e-02  -2.5245295e-02  -2.5222653e-02  -2.5195447e-02  -2.5162754e-02  -2.5123469e-02  -2.5076264e-02  -2.5019542e-02  -2.4951384e-02  -2.4869487e-02  -2.4771082e-02  -2.4652845e-02  -2.4510785e-02  -2.4340108e-02  -2.4135064e-02  -2.3888753e-02  -2.3592902e-02  -2.3237601e-02  -2.2810989e-02  -2.2298889e-02  -2.1684390e-02  -2.0947370e-02  -2.0063970e-02  -1.9006053e-02  -1.7740673e-02  -1.6229692e-02  -1.4429734e-02  -1.2292959e-02  -9.7697162e-03  -6.8159181e-03  -3.4147260e-03   0.0000000e+00   3.4147260e-03
  -2.4849560e-02  -2.4849430e-02  -2.4849275e-02  -2.4849088e-02  -2.4848863e-02  -2.4848593e-02  -2.4848268e-02  -2.4847878e-02  -2.4847410e-02  -2.4846847e-02  -2.4846170e-02  -2.4845357e-02  -2.4844380e-02  -2.4843206e-02  -2.4841795e-02  -2.4840099e-02  -2.4838062e-02  -2.4835614e-02  -2.4832672e-02  -2.4829137e-02  -2.4824889e-02  -2.4819785e-02  -2.4813652e-02  -2.4806281e-02  -2.4797425e-02  -2.4786783e-02  -2.4773995e-02  -2.4758628e-02  -2.4740163e-02  -2.4717974e-02  -2.4691312e-02  -2.4659273e-02  -2.4620775e-02  -2.4574514e-02  -2.4518927e-02  -2.4452133e-02  -2.4371874e-02  -2.4275438e-02  -2.4159567e-02  -2.4020348e-02  -2.3853086e-02  -2.3652145e-02  -2.3410761e-02  -2.3120829e-02  -2.2772636e-02  -2.2354558e-02  -2.1852702e-02  -2.1250494e-02  -2.0528215e-02  -1.9662485e-02  -1.8625725e-02  -1.7385652e-02  -1.5904887e-02  -1.4140926e-02  -1.2046878e-02  -9.5740482e-03  -6.6791081e-03  -3.3454906e-03   0.0000000e+00   3.3454906e-03
  -2.4349874e-02  -2.4349747e-02  -2.4349595e-02  -2.4349412e-02  -2.4349191e-02  -2.4348927e-02  -2.4348609e-02  -2.4348227e-02  -2.4347767e-02  -2.4347216e-02  -2.4346552e-02  -2.4345756e-02  -2.4344798e-02  -2.4343648e-02  -2.4342265e-02  -2.4340604e-02  -2.4338608e-02  -2.4336209e-02  -2.4333326e-02  -2.4329862e-02  -2.4325700e-02  -2.4320698e-02  -2.4314688e-02  -2.4307466e-02  -2.4298788e-02  -2.4288360e-02  -2.4275829e-02  -2.4260771e-02  -2.4242677e-02  -2.4220934e-02  -2.4194808e-02  -2.4163414e-02  -2.4125689e-02  -2.4080359e-02  -2.4025889e-02  -2.3960438e-02  -2.3881793e-02  -2.3787296e-02  -2.3673755e-02  -2.3537336e-02  -2.3373437e-02  -2.3176535e-02  -2.2940005e-02  -2.2655902e-02  -2.2314709e-02  -2.1905036e-02  -2.1413269e-02  -2.0823167e-02  -2.0115406e-02  -1.9267077e-02  -1.8251156e-02  -1.7036005e-02  -1.5585001e-02  -1.3856491e-02  -1.1804528e-02  -9.3813758e-03  -6.5444983e-03  -3.2775993e-03   0.0000000e+00   3.2775993e-03
  -2.3857753e-02  -2.3857628e-02  -2.3857479e-02  -2.3857299e-02  -2.3857084e-02  -2.3856824e-02  -2.3856513e-02  -2.3856138e-02  -2.3855689e-02  -2.3855148e-02  -2.3854498e-02  -2.3853718e-02  -2.3852779e-02  -2.3851652e-02  -2.3850298e-02  -2.3848670e-02  -2.3846714e-02  -2.3844363e-02  -2.3841539e-02  -2.3838145e-02  -2.3834067e-02  -2.3829167e-02  -2.3823278e-02  -2.3816202e-02  -2.3807699e-02  -2.3797481e-02  -2.3785204e-02  -2.3770450e-02  -2.3752722e-02  -2.3731419e-02  -2.3705821e-02  -2.3675061e-02  -2.3638099e-02  -2.3593685e-02  -2.3540316e-02  -2.3476188e-02  -2.3399132e-02  -2.3306545e-02  -2.3195298e-02  -2.3061636e-02  -2.2901049e-02  -2.2708126e-02  -2.2476375e-02  -2.2198013e-02  -2.1863715e-02  -2.1462319e-02  -2.0980488e-02  -2.0402308e-02  -1.9708847e-02  -1.8877655e-02  -1.7882256e-02  -1.6691652e-02  -1.5269957e-02  -1.3576363e-02  -1.1565851e-02  -9.1916391e-03  -6.4120056e-03  -3.2109318e-03   0.0000000e+00   3.2109318e-03
  -2.3373081e-02  -2.3372959e-02  -2.3372813e-02  -2.3372637e-02  -2.3372426e-02  -2.3372172e-02  -2.3371866e-02  -2.3371499e-02  -2.3371059e-02  -2.3370529e-02  -2.3369893e-02  -2.3369128e-02  -2.3368209e-02  -2.3367104e-02  -2.3365777e-02  -2.3364183e-02  -2.3362266e-02  -2.3359964e-02  -2.3357197e-02  -2.3353872e-02  -2.3349877e-02  -2.3345076e-02  -2.3339306e-02  -2.3332374e-02  -2.3324044e-02  -2.3314034e-02  -2.3302006e-02  -2.3287552e-02  -2.3270184e-02  -2.3249314e-02  -2.3224235e-02  -2.3194100e-02  -2.3157889e-02  -2.3114377e-02  -2.3062093e-02  -2.2999267e-02  -2.2923777e-02  -2.2833070e-02  -2.2724083e-02  -2.2593136e-02  -2.2435812e-02  -2.2246808e-02  -2.2019764e-02  -2.1747056e-02  -2.1419547e-02  -2.1026304e-02  -2.0554259e-02  -1.9987821e-02  -1.9308441e-02  -1.8494128e-02  -1.7518941e-02  -1.6352512e-02  -1.4959684e-02  -1.3300477e-02  -1.1330789e-02  -9.0047858e-03  -6.2815676e-03  -3.1454035e-03   0.0000000e+00   3.1454035e-03
  -2.2895746e-02  -2.2895627e-02  -2.2895483e-02  -2.2895311e-02  -2.2895104e-02  -2.2894855e-02  -2.2894556e-02  -2.2894197e-02  -2.2893765e-02  -2.2893246e-02  -2.2892623e-02  -2.2891874e-02  -2.2890973e-02  -2.2889892e-02  -2.2888592e-02  -2.2887029e-02  -2.2885152e-02  -2.2882897e-02  -2.2880186e-02  -2.2876929e-02  -2.2873016e-02  -2.2868313e-02  -2.2862661e-02  -2.2855871e-02  -2.2847710e-02  -2.2837905e-02  -2.2826122e-02  -2.2811964e-02  -2.2794950e-02  -2.2774506e-02  -2.2749940e-02  -2.2720421e-02  -2.2684949e-02  -2.2642326e-02  -2.2591109e-02  -2.2529566e-02  -2.2455618e-02  -2.2366763e-02  -2.2260002e-02  -2.2131729e-02  -2.1977617e-02  -2.1792472e-02  -2.1570065e-02  -2.1302925e-02  -2.0982104e-02  -2.0596889e-02  -2.0134481e-02  -1.9579608e-02  -1.8914098e-02  -1.8116408e-02  -1.7161127e-02  -1.6018506e-02  -1.4654107e-02  -1.3028768e-02  -1.1099286e-02  -8.8207679e-03  -6.1531353e-03  -3.0809544e-03   0.0000000e+00   3.0809544e-03
