  -2.5414540e-02  -2.5403972e-02  -2.5391259e-02  -2.5375966e-02  -2.5357570e-02  -2.5335441e-02  -2.5308821e-02  -2.5276799e-02  -2.5238279e-02  -2.5191940e-02  -2.5136198e-02  -2.5069142e-02  -2.4988478e-02  -2.4891443e-02  -2.4774716e-02  -2.4634303e-02  -2.4465403e-02  -2.4262244e-02  -2.4017893e-02  -2.3724024e-02  -2.3370646e-02  -2.2945787e-02  -2.2435113e-02  -2.1821507e-02  -2.1084573e-02  -2.0200111e-02  -1.9139555e-02  -1.7869458e-02  -1.6351115e-02  -1.4540553e-02  -1.2389367e-02  -9.8474433e-03  -6.8704444e-03  -3.4419360e-03   0.0000000e+00   3.4419360e-03
  -2.4563216e-02  -2.4553002e-02  -2.4540715e-02  -2.4525935e-02  -2.4508155e-02  -2.4486767e-02  -2.4461039e-02  -2.4430090e-02  -2.4392859e-02  -2.4348073e-02  -2.4294198e-02  -2.4229388e-02  -2.4151426e-02  -2.4057641e-02  -2.3944824e-02  -2.3809114e-02  -2.3645871e-02  -2.3449517e-02  -2.3213350e-02  -2.2929323e-02  -2.2587781e-02  -2.2177149e-02  -2.1683578e-02  -2.1090520e-02  -2.0378263e-02  -1.9523416e-02  -1.8498370e-02  -1.7270798e-02  -1.5803290e-02  -1.4053347e-02  -1.1974182e-02  -9.5173284e-03  -6.6397932e-03  -3.3254834e-03   0.0000000e+00   3.3254834e-03
  -2.3733964e-02  -2.3724094e-02  -2.3712222e-02  -2.3697941e-02  -2.3680761e-02  -2.3660096e-02  -2.3635236e-02  -2.3605331e-02  -2.3569358e-02  -2.3526084e-02  -2.3474027e-02  -2.3411406e-02  -2.3336075e-02  -2.3245456e-02  -2.3136448e-02  -2.3005319e-02  -2.2847587e-02  -2.2657861e-02  -2.2429666e-02  -2.2155226e-02  -2.1825211e-02  -2.1428440e-02  -2.0951527e-02  -2.0378484e-02  -1.9690264e-02  -1.8864265e-02  -1.7873810e-02  -1.6687660e-02  -1.5269669e-02  -1.3578775e-02  -1.1569770e-02  -9.1958163e-03  -6.4153146e-03  -3.2125951e-03   0.0000000e+00   3.2125951e-03
  -2.2926211e-02  -2.2916677e-02  -2.2905209e-02  -2.2891413e-02  -2.2874819e-02  -2.2854856e-02  -2.2830843e-02  -2.2801956e-02  -2.2767207e-02  -2.2725405e-02  -2.2675120e-02  -2.2614630e-02  -2.2541863e-02  -2.2454328e-02  -2.2349029e-02  -2.2222363e-02  -2.2069998e-02  -2.1886729e-02  -2.1666299e-02  -2.1401197e-02  -2.1082413e-02  -2.0699142e-02  -2.0238455e-02  -1.9684909e-02  -1.9020103e-02  -1.8222205e-02  -1.7265442e-02  -1.6119642e-02  -1.4749885e-02  -1.3116509e-02  -1.1175847e-02  -8.8826589e-03  -6.1967447e-03  -3.1029084e-03   0.0000000e+00   3.1029084e-03
  -2.2139399e-02  -2.2130192e-02  -2.2119118e-02  -2.2105796e-02  -2.2089771e-02  -2.2070493e-02  -2.2047304e-02  -2.2019408e-02  -2.1985852e-02  -2.1945485e-02  -2.1896926e-02  -2.1838511e-02  -2.1768241e-02  -2.1683710e-02  -2.1582025e-02  -2.1459706e-02  -2.1312570e-02  -2.1135589e-02  -2.0922723e-02  -2.0666718e-02  -2.0358871e-02  -1.9988751e-02  -1.9543871e-02  -1.9009316e-02  -1.8367317e-02  -1.7596790e-02  -1.6672848e-02  -1.5566351e-02  -1.4243579e-02  -1.2666230e-02  -1.0792140e-02  -8.5776317e-03  -5.9838890e-03  -2.9962129e-03   0.0000000e+00   2.9962129e-03
  -2.1372986e-02  -2.1364098e-02  -2.1353407e-02  -2.1340546e-02  -2.1325076e-02  -2.1306466e-02  -2.1284079e-02  -2.1257149e-02  -2.1224754e-02  -2.1185785e-02  -2.1138906e-02  -2.1082514e-02  -2.1014677e-02  -2.0933072e-02  -2.0834906e-02  -2.0716821e-02  -2.0574778e-02  -2.0403923e-02  -2.0198425e-02  -1.9951281e-02  -1.9654089e-02  -1.9296778e-02  -1.8867294e-02  -1.8351238e-02  -1.7731456e-02  -1.6987591e-02  -1.6095619e-02  -1.5027406e-02  -1.3750400e-02  -1.2227627e-02  -1.0418387e-02  -8.2805251e-03  -5.7765921e-03  -2.8923811e-03   0.0000000e+00   2.8923811e-03
  -2.0626443e-02  -2.0617866e-02  -2.0607548e-02  -2.0595136e-02  -2.0580206e-02  -2.0562246e-02  -2.0540641e-02  -2.0514652e-02  -2.0483389e-02  -2.0445780e-02  -2.0400539e-02  -2.0346117e-02  -2.0280649e-02  -2.0201894e-02  -2.0107157e-02  -1.9993196e-02  -1.9856114e-02  -1.9691226e-02  -1.9492905e-02  -1.9254392e-02  -1.8967578e-02  -1.8622745e-02  -1.8208259e-02  -1.7710222e-02  -1.7112080e-02  -1.6394187e-02  -1.5533356e-02  -1.4502435e-02  -1.3270010e-02  -1.1800399e-02  -1.0054331e-02  -7.9911452e-03  -5.5747296e-03  -2.7913398e-03   0.0000000e+00   2.7913398e-03
  -1.9899254e-02  -1.9890980e-02  -1.9881026e-02  -1.9869052e-02  -1.9854648e-02  -1.9837321e-02  -1.9816478e-02  -1.9791405e-02  -1.9761244e-02  -1.9724961e-02  -1.9681315e-02  -1.9628811e-02  -1.9565651e-02  -1.9489673e-02  -1.9398275e-02  -1.9288332e-02  -1.9156082e-02  -1.8997007e-02  -1.8805676e-02  -1.8575570e-02  -1.8298867e-02  -1.7966187e-02  -1.7566309e-02  -1.7085825e-02  -1.6508763e-02  -1.5816168e-02  -1.4985670e-02  -1.3991076e-02  -1.2802077e-02  -1.1384253e-02  -9.6997330e-03  -7.7093239e-03  -5.3782198e-03  -2.6930650e-03   0.0000000e+00   2.6930650e-03
  -1.9190919e-02  -1.9182939e-02  -1.9173339e-02  -1.9161791e-02  -1.9147900e-02  -1.9131190e-02  -1.9111089e-02  -1.9086908e-02  -1.9057821e-02  -1.9022830e-02  -1.8980737e-02  -1.8930102e-02  -1.8869190e-02  -1.8795916e-02  -1.8707772e-02  -1.8601742e-02  -1.8474199e-02  -1.8320785e-02  -1.8136264e-02  -1.7914348e-02  -1.7647492e-02  -1.7326652e-02  -1.6941004e-02  -1.6477617e-02  -1.5921088e-02  -1.5253135e-02  -1.4452185e-02  -1.3492976e-02  -1.2346280e-02  -1.0978914e-02  -9.3543847e-03  -7.4349497e-03  -5.1870574e-03  -2.5975961e-03   0.0000000e+00   2.5975961e-03
  -1.8500948e-02  -1.8493254e-02  -1.8484000e-02  -1.8472867e-02  -1.8459475e-02  -1.8443366e-02  -1.8423988e-02  -1.8400677e-02  -1.8372635e-02  -1.8338902e-02  -1.8298322e-02  -1.8249508e-02  -1.8190786e-02  -1.8120146e-02  -1.8035171e-02  -1.7932952e-02  -1.7809994e-02  -1.7662095e-02  -1.7484208e-02  -1.7270268e-02  -1.7013004e-02  -1.6703696e-02  -1.6331909e-02  -1.5885177e-02  -1.5348649e-02  -1.4704701e-02  -1.3932534e-02  -1.3007796e-02  -1.1902321e-02  -1.0584147e-02  -9.0181582e-03  -7.1680400e-03  -5.0013844e-03  -2.5050708e-03   0.0000000e+00   2.5050708e-03
  -1.7828864e-02  -1.7821451e-02  -1.7812532e-02  -1.7801804e-02  -1.7788899e-02  -1.7773375e-02  -1.7754700e-02  -1.7732236e-02  -1.7705213e-02  -1.7672705e-02  -1.7633600e-02  -1.7586558e-02  -1.7529969e-02  -1.7461895e-02  -1.7380007e-02  -1.7281501e-02  -1.7163010e-02  -1.7020483e-02  -1.6849056e-02  -1.6642887e-02  -1.6394967e-02  -1.6096892e-02  -1.5738607e-02  -1.5308097e-02  -1.4791052e-02  -1.4170488e-02  -1.3426363e-02  -1.2535225e-02  -1.1469962e-02  -1.0199848e-02  -8.6911470e-03  -6.9089028e-03  -4.8216172e-03  -2.4157794e-03   0.0000000e+00   2.4157794e-03
  -1.7174206e-02  -1.7167064e-02  -1.7158473e-02  -1.7148139e-02  -1.7135707e-02  -1.7120753e-02  -1.7102764e-02  -1.7081125e-02  -1.7055094e-02  -1.7023780e-02  -1.6986111e-02  -1.6940796e-02  -1.6886285e-02  -1.6820711e-02  -1.6741829e-02  -1.6646939e-02  -1.6532798e-02  -1.6395504e-02  -1.6230371e-02  -1.6031771e-02  -1.5792951e-02  -1.5505819e-02  -1.5160686e-02  -1.4745981e-02  -1.4247919e-02  -1.3650149e-02  -1.2933385e-02  -1.2075085e-02  -1.1049227e-02  -9.8263425e-03  -8.3740241e-03  -6.6584568e-03  -4.6486459e-03  -2.3302361e-03   0.0000000e+00   2.3302361e-03
  -1.6536519e-02  -1.6529643e-02  -1.6521371e-02  -1.6511420e-02  -1.6499451e-02  -1.6485052e-02  -1.6467731e-02  -1.6446896e-02  -1.6421832e-02  -1.6391682e-02  -1.6355412e-02  -1.6311782e-02  -1.6259297e-02  -1.6196160e-02  -1.6120210e-02  -1.6028847e-02  -1.5918948e-02  -1.5786756e-02  -1.5627757e-02  -1.5436534e-02  -1.5206584e-02  -1.4930114e-02  -1.4597800e-02  -1.4198510e-02  -1.3718996e-02  -1.3143562e-02  -1.2453724e-02  -1.1627900e-02  -1.0641177e-02  -9.4652636e-03  -8.0688255e-03  -6.4187591e-03  -4.4840801e-03  -2.2492440e-03   0.0000000e+00   2.2492440e-03
  -1.5915365e-02  -1.5908726e-02  -1.5900741e-02  -1.5891137e-02  -1.5879586e-02  -1.5865692e-02  -1.5848981e-02  -1.5828882e-02  -1.5804708e-02  -1.5775633e-02  -1.5740663e-02  -1.5698603e-02  -1.5648016e-02  -1.5587175e-02  -1.5514003e-02  -1.5426002e-02  -1.5320171e-02  -1.5192905e-02  -1.5039872e-02  -1.4855874e-02  -1.4634679e-02  -1.4368816e-02  -1.4049355e-02  -1.3665636e-02  -1.3204980e-02  -1.2652364e-02  -1.1990088e-02  -1.1197439e-02  -1.0250413e-02  -9.1215665e-03  -7.7802249e-03  -6.1935908e-03  -4.3304087e-03  -2.1739059e-03   0.0000000e+00   2.1739059e-03
  -1.5339042e-02  -1.5332562e-02  -1.5324772e-02  -1.5315406e-02  -1.5304147e-02  -1.5290612e-02  -1.5274340e-02  -1.5254780e-02  -1.5231266e-02  -1.5202999e-02  -1.5169021e-02  -1.5128179e-02  -1.5079087e-02  -1.5020083e-02  -1.4949168e-02  -1.4863944e-02  -1.4761533e-02  -1.4638482e-02  -1.4490650e-02  -1.4313073e-02  -1.4099807e-02  -1.3843738e-02  -1.3536361e-02  -1.3167522e-02  -1.2725116e-02  -1.2194755e-02  -1.1559400e-02  -1.0799001e-02  -9.8901808e-03  -8.8060504e-03  -7.5163579e-03  -5.9884644e-03  -4.1908077e-03  -2.1055161e-03   0.0000000e+00   2.1055161e-03
  -1.4866445e-02  -1.4860056e-02  -1.4852380e-02  -1.4843157e-02  -1.4832076e-02  -1.4818762e-02  -1.4802767e-02  -1.4783549e-02  -1.4760460e-02  -1.4732722e-02  -1.4699400e-02  -1.4659370e-02  -1.4611286e-02  -1.4553529e-02  -1.4484159e-02  -1.4400848e-02  -1.4300807e-02  -1.4180690e-02  -1.4036493e-02  -1.3863422e-02  -1.3655745e-02  -1.3406613e-02  -1.3107856e-02  -1.2749736e-02  -1.2320669e-02  -1.1806895e-02  -1.1192114e-02  -1.0457078e-02  -9.5791995e-03  -8.5322572e-03  -7.2864209e-03  -5.8091202e-03  -4.0683931e-03  -2.0453069e-03   0.0000000e+00   2.0453069e-03
  -1.4488278e-02  -1.4481966e-02  -1.4474385e-02  -1.4465281e-02  -1.4454348e-02  -1.4441217e-02  -1.4425449e-02  -1.4406513e-02  -1.4383774e-02  -1.4356468e-02  -1.4323680e-02  -1.4284310e-02  -1.4237042e-02  -1.4180293e-02  -1.4112168e-02  -1.4030394e-02  -1.3932248e-02  -1.3814470e-02  -1.3673158e-02  -1.3503646e-02  -1.3300357e-02  -1.3056637e-02  -1.2764555e-02  -1.2414670e-02  -1.1995764e-02  -1.1494539e-02  -1.0895261e-02  -1.0179370e-02  -9.3250567e-03  -8.3068928e-03  -7.0956934e-03  -5.6591983e-03  -3.9652636e-03  -1.9941473e-03   0.0000000e+00   1.9941473e-03
  -1.4194597e-02  -1.4188347e-02  -1.4180844e-02  -1.4171836e-02  -1.4161022e-02  -1.4148040e-02  -1.4132454e-02  -1.4113745e-02  -1.4091285e-02  -1.4064325e-02  -1.4031963e-02  -1.3993120e-02  -1.3946500e-02  -1.3890551e-02  -1.3823411e-02  -1.3742852e-02  -1.3646202e-02  -1.3530267e-02  -1.3391223e-02  -1.3224502e-02  -1.3024648e-02  -1.2785153e-02  -1.2498265e-02  -1.2154761e-02  -1.1743691e-02  -1.1252078e-02  -1.0664585e-02  -9.9631360e-03  -9.1265036e-03  -8.1299180e-03  -6.9448523e-03  -5.5395542e-03  -3.8820694e-03  -1.9523564e-03   0.0000000e+00   1.9523564e-03
  -1.3977081e-02  -1.3970880e-02  -1.3963437e-02  -1.3954503e-02  -1.3943780e-02  -1.3930910e-02  -1.3915464e-02  -1.3896926e-02  -1.3874678e-02  -1.3847979e-02  -1.3815939e-02  -1.3777493e-02  -1.3731362e-02  -1.3676015e-02  -1.3609616e-02  -1.3529968e-02  -1.3434440e-02  -1.3319883e-02  -1.3182535e-02  -1.3017899e-02  -1.2820606e-02  -1.2584258e-02  -1.2301232e-02  -1.1962465e-02  -1.1557198e-02  -1.1072684e-02  -1.0493858e-02  -9.8029633e-03  -8.9791501e-03  -7.9980850e-03  -6.8317415e-03  -5.4489090e-03  -3.8181417e-03  -1.9196842e-03   0.0000000e+00   1.9196842e-03
  -1.3828689e-02  -1.3822521e-02  -1.3815119e-02  -1.3806237e-02  -1.3795577e-02  -1.3782786e-02  -1.3767436e-02  -1.3749018e-02  -1.3726917e-02  -1.3700398e-02  -1.3668582e-02  -1.3630410e-02  -1.3584616e-02  -1.3529683e-02  -1.3463794e-02  -1.3384773e-02  -1.3290015e-02  -1.3176405e-02  -1.3040220e-02  -1.2877011e-02  -1.2681471e-02  -1.2447272e-02  -1.2166881e-02  -1.1831339e-02  -1.1430014e-02  -1.0950303e-02  -1.0377306e-02  -9.6934449e-03  -8.8780685e-03  -7.9070874e-03  -6.7528307e-03  -5.3846366e-03  -3.7718165e-03  -1.8953968e-03   0.0000000e+00   1.8953968e-03
  -1.3743394e-02  -1.3737246e-02  -1.3729869e-02  -1.3721016e-02  -1.3710393e-02  -1.3697647e-02  -1.3682354e-02  -1.3664004e-02  -1.3641988e-02  -1.3615574e-02  -1.3583886e-02  -1.3545873e-02  -1.3500273e-02  -1.3445580e-02  -1.3379985e-02  -1.3301324e-02  -1.3207009e-02  -1.3093942e-02  -1.2958422e-02  -1.2796029e-02  -1.2601486e-02  -1.2368505e-02  -1.2089596e-02  -1.1755849e-02  -1.1356681e-02  -1.0879543e-02  -1.0309579e-02  -9.6292586e-03  -8.8180083e-03  -7.8519060e-03  -6.7036308e-03  -5.3431484e-03  -3.7407019e-03  -1.8783977e-03   0.0000000e+00   1.8783977e-03
  -1.3716000e-02  -1.3709858e-02  -1.3702488e-02  -1.3693644e-02  -1.3683033e-02  -1.3670301e-02  -1.3655025e-02  -1.3636696e-02  -1.3614706e-02  -1.3588323e-02  -1.3556673e-02  -1.3518705e-02  -1.3473161e-02  -1.3418534e-02  -1.3353019e-02  -1.3274453e-02  -1.3180249e-02  -1.3067312e-02  -1.2931942e-02  -1.2769718e-02  -1.2575362e-02  -1.2342577e-02  -1.2063860e-02  -1.1730280e-02  -1.1331224e-02  -1.0854105e-02  -1.0284042e-02  -9.6035210e-03  -8.7920686e-03  -7.8260021e-03  -6.6784316e-03  -5.3199965e-03  -3.7218887e-03  -1.8673613e-03   0.0000000e+00   1.8673613e-03
  -1.3735769e-02  -1.3729619e-02  -1.3722238e-02  -1.3713382e-02  -1.3702756e-02  -1.3690004e-02  -1.3674704e-02  -1.3656346e-02  -1.3634319e-02  -1.3607891e-02  -1.3576182e-02  -1.3538141e-02  -1.3492504e-02  -1.3437756e-02  -1.3372085e-02  -1.3293318e-02  -1.3198851e-02  -1.3085569e-02  -1.2949746e-02  -1.2786926e-02  -1.2591788e-02  -1.2357984e-02  -1.2077951e-02  -1.1742702e-02  -1.1341575e-02  -1.0861962e-02  -1.0289005e-02  -9.6052739e-03  -8.7904514e-03  -7.8211016e-03  -6.6707109e-03  -5.3104899e-03  -3.7124695e-03  -1.8610028e-03   0.0000000e+00   1.8610028e-03
  -1.3762346e-02  -1.3756184e-02  -1.3748789e-02  -1.3739916e-02  -1.3729269e-02  -1.3716494e-02  -1.3701164e-02  -1.3682770e-02  -1.3660700e-02  -1.3634220e-02  -1.3602449e-02  -1.3564332e-02  -1.3518602e-02  -1.3463744e-02  -1.3397937e-02  -1.3319005e-02  -1.3224336e-02  -1.3110807e-02  -1.2974679e-02  -1.2811482e-02  -1.2615873e-02  -1.2381475e-02  -1.2100687e-02  -1.1764467e-02  -1.1362079e-02  -1.0880827e-02  -1.0305758e-02  -9.6193656e-03  -8.8013213e-03  -7.8282970e-03  -6.6740574e-03  -5.3103176e-03  -3.7098954e-03  -1.8582315e-03   0.0000000e+00   1.8582315e-03
  -1.3789630e-02  -1.3783456e-02  -1.3776047e-02  -1.3767156e-02  -1.3756488e-02  -1.3743687e-02  -1.3728327e-02  -1.3709896e-02  -1.3687783e-02  -1.3661250e-02  -1.3629416e-02  -1.3591223e-02  -1.3545403e-02  -1.3490436e-02  -1.3424499e-02  -1.3345410e-02  -1.3250553e-02  -1.3136799e-02  -1.3000400e-02  -1.2836877e-02  -1.2640876e-02  -1.2406006e-02  -1.2124645e-02  -1.1787724e-02  -1.1384471e-02  -1.0902130e-02  -1.0325667e-02  -9.6374675e-03  -8.8170872e-03  -7.8411195e-03  -6.6833747e-03  -5.3158397e-03  -3.7119307e-03  -1.8580675e-03   0.0000000e+00   1.8580675e-03
  -1.3817641e-02  -1.3811454e-02  -1.3804029e-02  -1.3795121e-02  -1.3784431e-02  -1.3771604e-02  -1.3756213e-02  -1.3737745e-02  -1.3715586e-02  -1.3688999e-02  -1.3657101e-02  -1.3618830e-02  -1.3572917e-02  -1.3517838e-02  -1.3451767e-02  -1.3372517e-02  -1.3277468e-02  -1.3163483e-02  -1.3026807e-02  -1.2862952e-02  -1.2666553e-02  -1.2431204e-02  -1.2149271e-02  -1.1811663e-02  -1.1407583e-02  -1.0924245e-02  -1.0346566e-02  -9.6568647e-03  -8.8345989e-03  -7.8562451e-03  -6.6955235e-03  -5.3244611e-03  -3.7167907e-03  -1.8596607e-03   0.0000000e+00   1.8596607e-03
  -1.3846396e-02  -1.3840196e-02  -1.3832757e-02  -1.3823830e-02  -1.3813117e-02  -1.3800264e-02  -1.3784840e-02  -1.3766334e-02  -1.3744130e-02  -1.3717488e-02  -1.3685523e-02  -1.3647172e-02  -1.3601164e-02  -1.3545970e-02  -1.3479762e-02  -1.3400347e-02  -1.3305100e-02  -1.3190877e-02  -1.3053917e-02  -1.2889720e-02  -1.2692912e-02  -1.2457074e-02  -1.2174553e-02  -1.1836242e-02  -1.1431320e-02  -1.0946973e-02  -1.0368085e-02  -9.6769281e-03  -8.8528962e-03  -7.8723763e-03  -6.7089816e-03  -5.3346695e-03  -3.7232677e-03  -1.8623658e-03   0.0000000e+00   1.8623658e-03
  -1.3875918e-02  -1.3869704e-02  -1.3862249e-02  -1.3853303e-02  -1.3842568e-02  -1.3829687e-02  -1.3814230e-02  -1.3795685e-02  -1.3773433e-02  -1.3746734e-02  -1.3714701e-02  -1.3676269e-02  -1.3630162e-02  -1.3574851e-02  -1.3508501e-02  -1.3428917e-02  -1.3333467e-02  -1.3219000e-02  -1.3081748e-02  -1.2917202e-02  -1.2719973e-02  -1.2483632e-02  -1.2200509e-02  -1.1861476e-02  -1.1455690e-02  -1.0970309e-02  -1.0390184e-02  -9.6975496e-03  -8.8717480e-03  -7.8891004e-03  -6.7231336e-03  -5.3457139e-03  -3.7306491e-03  -1.8657463e-03   0.0000000e+00   1.8657463e-03
