  -3.5279014e-02  -3.3939094e-02  -3.2380714e-02  -3.0571430e-02  -2.8440237e-02  -2.5867171e-02  -2.2699548e-02  -1.8767721e-02  -1.3874766e-02  -7.7848200e-03   0.0000000e+00   7.7848200e-03
  -3.4621449e-02  -3.3254218e-02  -3.1638256e-02  -2.9746500e-02  -2.7531391e-02  -2.4904635e-02  -2.1735857e-02  -1.7867127e-02  -1.3116814e-02  -7.2759650e-03   0.0000000e+00   7.2759650e-03
  -3.3973838e-02  -3.2619947e-02  -3.0995676e-02  -2.9069605e-02  -2.6803397e-02  -2.4132183e-02  -2.0951331e-02  -1.7121625e-02  -1.2478353e-02  -6.8368944e-03   0.0000000e+00   6.8368944e-03
  -3.3336031e-02  -3.2004699e-02  -3.0396004e-02  -2.8469374e-02  -2.6184667e-02  -2.3489025e-02  -2.0299483e-02  -1.6498016e-02  -1.1938811e-02  -6.4603350e-03   0.0000000e+00   6.4603350e-03
  -3.2707878e-02  -3.1400961e-02  -2.9817339e-02  -2.7909489e-02  -2.5631172e-02  -2.2932332e-02  -1.9744372e-02  -1.5968941e-02  -1.1479974e-02  -6.1383183e-03   0.0000000e+00   6.1383183e-03
  -3.2089235e-02  -3.0806871e-02  -2.9251461e-02  -2.7371920e-02  -2.5116233e-02  -2.2432135e-02  -1.9258316e-02  -1.5512016e-02  -1.1086041e-02  -5.8628147e-03   0.0000000e+00   5.8628147e-03
  -3.1479956e-02  -3.0221893e-02  -2.8695451e-02  -2.6848320e-02  -2.4624675e-02  -2.1968515e-02  -1.8820742e-02  -1.5109337e-02  -1.0743596e-02  -5.6262045e-03   0.0000000e+00   5.6262045e-03
  -3.0879901e-02  -2.9645797e-02  -2.8148264e-02  -2.6335009e-02  -2.4148310e-02  -2.1528848e-02  -1.8416933e-02  -1.4746953e-02  -1.0441503e-02  -5.4215806e-03   0.0000000e+00   5.4215806e-03
  -3.0288929e-02  -2.9078428e-02  -2.7609485e-02  -2.5830397e-02  -2.3682895e-02  -2.1105445e-02  -1.8036716e-02  -1.4414291e-02  -1.0170729e-02  -5.2429038e-03   0.0000000e+00   5.2429038e-03
  -2.9706903e-02  -2.8519649e-02  -2.7078901e-02  -2.5333781e-02  -2.3226280e-02  -2.0693769e-02  -1.7673270e-02  -1.4103532e-02  -9.9240950e-03  -5.0850448e-03   0.0000000e+00   5.0850448e-03
