   1.0954451095691977        1.0954451069045381        1.0954451095495141        1.0954451077702276        1.0954450991843288        1.0954450851594038        1.0954450541516554        1.0954450037045120        1.0954449282755074        1.0954448800962919        1.0954449262744044        1.0954448800962919     
   1.0954451095691979        1.0961702186822273        1.0963585057697804        1.0972242554072364        1.0971742644121314        1.0978940437547204        1.0975284823909952        1.0971640257029298        1.0965637943474731        1.0966399792583990        1.0936762435270591        1.0966399792583990     
   1.0954451095691979        1.0966329087576223        1.0974561540149590        1.0970367272594019        1.0967957128483521        1.0962717176292245        1.0960042959983005        1.0954975714311239        1.0949465662960360        1.0956115678242606        1.0950899419325126        1.0956115678242606     
   1.0954451095691977        1.0969548463989338        1.0977213957142087        1.0978817951971125        1.0975630208853828        1.0974297759508418        1.0972359985132054        1.0968885595646760        1.0953349997352226        1.0935811681481027        1.0964421942341833        1.0935811681481027     
   1.0954451095691977        1.0965855475579807        1.0973636156761462        1.0976945778731522        1.0974018806284873        1.0969982306136312        1.0966759158313784        1.0962482575681636        1.0945361000048948        1.0923984374662017        1.0976910838920080        1.0923984374662017     
   1.0954451095691975        1.0969926787046864        1.0978877995015401        1.0980874208902962        1.0977957279962436        1.0974641639703315        1.0971203200427897        1.0965869737817056        1.0944407477944562        1.0914526402365967        1.0987183342299520        1.0914526402365967     
   1.0954451095691977        1.0966765364882460        1.0974577398405478        1.0978274363250939        1.0976258805647516        1.0973082418943596        1.0968804956839324        1.0962287310038508        1.0940460569893240        1.0906991060555937        1.0995761317972501        1.0906991060555937     
   1.0954451095691977        1.0969972649665203        1.0978558860174203        1.0980734235490548        1.0978448003674415        1.0975114780571855        1.0969951438687227        1.0961666665979819        1.0939105458131038        1.0901503336451710        1.1001970450609371        1.0901503336451710     
   1.0954451095691977        1.0966923500625247        1.0974096027497919        1.0977755437163494        1.0976375985977200        1.0973663324569660        1.0967986642574921        1.0958461043714225        1.0936965064613959        1.0897024255940722        1.1006234261844741        1.0897024255940722     
   1.0954451095691975        1.0969500267187746        1.0976916221762825        1.0979080192913835        1.0977384808058814        1.0974193843000508        1.0967477179585503        1.0956234158819722        1.0935698215783005        1.0893434263053408        1.1008339898225818        1.0893434263053408     
   1.0954451095691977        1.0966389400437757        1.0972248179615420        1.0975656881819651        1.0974772749339134        1.0972160423023387        1.0965110704858616        1.0952806394128900        1.0934082757323882        1.0890482818648832        1.1008716657162703        1.0890482818648832     
   1.0954451095691977        1.0968414370327877        1.0973955144336089        1.0975904771662008        1.0974726551427851        1.0971515810582564        1.0963512012851773        1.0949755648804196        1.0932595021225104        1.0887684820265353        1.1007359262358105        1.0887684820265353     
   1.0954451095691977        1.0965119768207805        1.0968979055921615        1.0971947902805348        1.0971469429897553        1.0968703913053495        1.0960511144169969        1.0945950526871775        1.0930781770000491        1.0885288027990343        1.1004650560854334        1.0885288027990341     
   1.0954451095691977        1.0966638079862019        1.0969588716493763        1.0971118275333320        1.0970389691151388        1.0966994851740364        1.0958016038910188        1.0942297972743720        1.0928733109313971        1.0882577843167236        1.1000683501054904        1.0882577843167234     
   1.0954451095691977        1.0963049223930348        1.0964189155432080        1.0966541961518381        1.0966419064239992        1.0963349917144798        1.0954310112270467        1.0938034656030273        1.0926322600184000        1.0880129472091049        1.0995692731617930        1.0880129472091049     
   1.0954451095691977        1.0964082955752086        1.0963700297343471        1.0964617628077662        1.0964300367471664        1.0960621029212183        1.0950971786093753        1.0933794570286570        1.0923473075783692        1.0877031175755254        1.0989855768765309        1.0877031175755254     
   1.0954451095691977        1.0960096821367009        1.0957760262169340        1.0959339980996106        1.0959560836737556        1.0956123411305096        1.0946519068823164        1.0928982139530385        1.0920238296938032        1.0874127837392440        1.0983186295913792        1.0874127837392440     
   1.0954451095691977        1.0960645569521354        1.0956155928896272        1.0956294133634166        1.0956384306899094        1.0952385756937308        1.0942325427024766        1.0924080636049958        1.0916427705217238        1.0870302511842644        1.0975990115610617        1.0870302511842647     
   1.0954451095691979        1.0956181672837777        1.0949562964622050        1.0950231428869874        1.0950816197895474        1.0947008661336455        1.0937071072880753        1.0918605875329910        1.0912226736398298        1.0866663883386358        1.0968017731603354        1.0866663883386358     
   1.0954451095691977        1.0956217934043302        1.0946807840652311        1.0946024478376359        1.0946545655794326        1.0942241072802517        1.0931966823974810        1.0912926156532614        1.0907338731601128        1.0861865887978552        1.0959768247755453        1.0861865887978552     
   1.0954451095691977        1.0951184670017549        1.0939433411665236        1.0939079872047679        1.0940072117438921        1.0935930578788826        1.0925827787705633        1.0906655236442218        1.0902063332196599        1.0857286379261022        1.0950677211704669        1.0857286379261022     
   1.0954451095691977        1.0950650357149823        1.0935461412096037        1.0933648726748642        1.0934646262248522        1.0930074549770084        1.0919719092305633        1.0900052734617112        1.0895992203587519        1.0851319865514772        1.0941511522418446        1.0851319865514775     
   1.0954451095691977        1.0944955177852054        1.0927157787528787        1.0925699776400475        1.0927160036214172        1.0922737278425843        1.0912576005125860        1.0892829604810830        1.0889533867408352        1.0845629600914002        1.0931340194982515        1.0845629600914000     
   1.0954451095691977        1.0943775695450877        1.0921870886305749        1.0918947991843759        1.0920480664275887        1.0915688833294452        1.0905328148001878        1.0885133965788487        1.0882163974121493        1.0838320510566153        1.0921273411302528        1.0838320510566153     
   1.0954451095691977        1.0937229503055823        1.0912428591644554        1.0909831799517502        1.0911831918601815        1.0907180943820489        1.0897017626730823        1.0876776118743312        1.0874398061002273        1.0831367936962424        1.0909968248164792        1.0831367936962424     
   1.0954451095691977        1.0935346615439461        1.0905684221411107        1.0901611538303311        1.0903750177219718        1.0898780411227349        1.0888448251275717        1.0867786343533508        1.0865591802867807        1.0822548148797362        1.0898943836997368        1.0822548148797362     
   1.0954451095691977        1.0927671229024398        1.0894820174761595        1.0891103591836049        1.0893727042984251        1.0888893207178874        1.0878752226521109        1.0858075557738804        1.0856362974276417        1.0814174016354192        1.0886373284290747        1.0814174016354192     
   1.0954451095691977        1.0924961562553985        1.0886395014301917        1.0881194951849171        1.0884023243366310        1.0878908514523971        1.0868618555253560        1.0847548440430501        1.0845946156652542        1.0803655944929229        1.0874276152436395        1.0803655944929229     
   1.0954451095691975        1.0915863190631327        1.0873745263518044        1.0868979309873925        1.0872322544548720        1.0867345810371625        1.0857247962427117        1.0836217721049655        1.0835056491059634        1.0793672810744268        1.0860242165267067        1.0793672810744268     
   1.0954451095691979        1.0911977133426738        1.0863265893171621        1.0857056049774365        1.0860673812681827        1.0855445014898972        1.0845227765103478        1.0823855527818911        1.0822813024780584        1.0781239621788343        1.0846909614842335        1.0781239621788341     
   1.0954451095691977        1.0901177046237651        1.0848341949669196        1.0842674399395504        1.0846856885566778        1.0841789438575709        1.0831801367300782        1.0810577659332257        1.0810021381120778        1.0769434619340383        1.0831182967890816        1.0769434619340383     
   1.0954451095691975        1.0895469807777662        1.0835210242927642        1.0828236348947715        1.0832777392283204        1.0827498259234969        1.0817469654017902        1.0796017917778968        1.0795694337912305        1.0754842948865693        1.0816428005272207        1.0754842948865693     
   1.0954451095691977        1.0882490154840065        1.0817257660473945        1.0810998450232518        1.0816199595929008        1.0811163361096954        1.0801492046661436        1.0780398919756649        1.0780718373391585        1.0740975618634045        1.0798758503199026        1.0740975618634045     
   1.0954451095691977        1.0874077645867224        1.0800534613683044        1.0793235964878762        1.0798937673465190        1.0793807899669587        1.0784301662969136        1.0763213399988700        1.0764015053770117        1.0723954735478578        1.0782376986306776        1.0723954735478578     
   1.0954451095691977        1.0857848906142302        1.0778273734185233        1.0772050384055232        1.0778632197776075        1.0773984306798874        1.0765157818762472        1.0744805798323502        1.0746547283431107        1.0707764971785965        1.0762505485311051        1.0707764971785967     
   1.0954451095691977        1.0845297125501465        1.0756303450983045        1.0749589970191140        1.0757029911242533        1.0752649466812509        1.0744456342940967        1.0724533206835491        1.0727169249708268        1.0688039323165235        1.0744294030174415        1.0688039323165233     
   1.0954451095691977        1.0823644830617833        1.0727388631769321        1.0722649527443839        1.0731581284173541        1.0728317006086827        1.0721479596764192        1.0702901931609410        1.0706927652207123        1.0669290852365856        1.0721993819045690        1.0669290852365856     
   1.0954451095691979        1.0803740420786756        1.0696855351236136        1.0693193664140610        1.0704034576540049        1.0701967578106959        1.0696652089516581        1.0679153201507730        1.0684636785805395        1.0646638418321881        1.0701801197920684        1.0646638418321881     
   1.0954451095691977        1.0771579204246102        1.0656678381289966        1.0657801318194016        1.0671821274056965        1.0672242850855587        1.0669390188124337        1.0654033810551249        1.0661448224333914        1.0625181014921929        1.0676920588677234        1.0625181014921932     
